,Year,NOC,Country,Sport,Event,Medal,Sex,ID,Age,Height,Weight,Medal_Won,Team_Event,Individual_Event,Medal_Count
13921,2008,NZL,New Zealand,Triathlon,Triathlon Men's Olympic Distance,Bronze,M,29024,31.0,185.0,71.0,1,0,1,1.0
13922,2008,PAN,Panama,Athletics,Athletics Men's Long Jump,Gold,M,104586,25.0,183.0,70.0,1,0,1,1.0
13923,2008,POL,Poland,Athletics,Athletics Men's Discus Throw,Silver,M,77152,25.0,193.0,130.0,1,0,1,1.0
13924,2008,POL,Poland,Athletics,Athletics Men's Shot Put,Gold,M,73758,26.0,204.0,142.0,1,0,1,1.0
13925,2008,POL,Poland,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,F,171691,52.0,338.0,141.0,2,2,0,1.0
13926,2008,POL,Poland,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,F,131199,24.0,170.0,54.0,1,0,1,1.0
13927,2008,POL,Poland,Fencing,"Fencing Men's epee, Team",Silver,M,351173,113.0,716.0,300.0,4,4,0,1.0
13928,2008,POL,Poland,Gymnastics,Gymnastics Men's Horse Vault,Gold,M,12154,31.0,163.0,64.0,1,1,0,1.0
13929,2008,POL,Poland,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,M,294289,106.0,734.0,286.0,4,4,0,1.0
13930,2008,POL,Poland,Rowing,Rowing Men's Quadruple Sculls,Gold,M,308076,121.0,766.0,363.0,4,4,0,1.0
13931,2008,POL,Poland,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,M,63634,26.0,181.0,94.0,1,0,1,1.0
13932,2008,POL,Poland,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,F,130297,25.0,175.0,69.0,1,0,1,1.0
13933,2008,POR,Portugal,Athletics,Athletics Men's Triple Jump,Gold,M,33537,24.0,183.0,76.0,1,0,1,1.0
13934,2008,POR,Portugal,Triathlon,Triathlon Women's Olympic Distance,Silver,F,34771,22.0,169.0,55.0,1,0,1,1.0
13935,2008,PRK,North Korea,Gymnastics,Gymnastics Women's Horse Vault,Gold,F,49742,19.0,156.0,47.0,1,0,1,1.0
13936,2008,PRK,North Korea,Judo,Judo Men's Half-Lightweight,Bronze,M,90643,25.0,169.0,70.0,1,0,1,1.0
13937,2008,PRK,North Korea,Judo,Judo Women's Half-Lightweight,Silver,F,3593,28.0,160.0,52.0,1,0,1,1.0
13938,2008,PRK,North Korea,Judo,Judo Women's Half-Middleweight,Bronze,F,131403,21.0,162.0,66.0,1,0,1,1.0
13939,2008,PRK,North Korea,Weightlifting,Weightlifting Women's Lightweight,Bronze,F,87607,24.0,153.0,60.0,1,0,1,1.0
13940,2008,PRK,North Korea,Weightlifting,Weightlifting Women's Middleweight,Gold,F,90649,23.0,155.0,63.0,1,0,1,1.0
13941,2008,ROU,Romania,Athletics,Athletics Women's Marathon,Gold,F,28766,38.0,160.0,48.0,1,0,1,1.0
13942,2008,ROU,Romania,Fencing,"Fencing Men's Sabre, Individual",Bronze,M,23542,30.0,181.0,73.0,1,0,1,1.0
13943,2008,ROU,Romania,Fencing,"Fencing Women's epee, Individual",Silver,F,14698,23.0,175.0,64.0,1,0,1,1.0
13944,2008,ROU,Romania,Gymnastics,Gymnastics Women's Floor Exercise,Gold,F,52994,18.0,164.0,52.0,1,0,1,1.0
13945,2008,ROU,Romania,Gymnastics,Gymnastics Women's Team All-Around,Bronze,F,331132,101.0,900.0,248.0,6,6,0,1.0
13946,2008,ROU,Romania,Judo,Judo Women's Extra-Lightweight,Gold,F,30576,25.0,158.0,48.0,1,0,1,1.0
13947,2008,ROU,Romania,Rowing,Rowing Women's Coxed Eights,Bronze,F,578741,281.0,1609.0,658.0,9,9,0,1.0
13948,2008,ROU,Romania,Rowing,Rowing Women's Coxless Pairs,Gold,F,141761,64.0,364.0,152.0,2,2,0,1.0
13949,2008,RSA,South Africa,Athletics,Athletics Men's Long Jump,Silver,M,81060,23.0,190.0,76.0,1,0,1,1.0
13950,2008,RUS,Russia,Archery,Archery Men's Individual,Bronze,M,6710,32.0,178.0,75.0,1,0,1,1.0
13951,2008,RUS,Russia,Athletics,Athletics Men's 20 kilometres Walk,Gold,M,13404,21.0,178.0,63.0,1,0,1,1.0
13952,2008,RUS,Russia,Athletics,Athletics Men's 50 kilometres Walk,Bronze,M,86600,28.0,174.0,63.0,1,0,1,1.0
13953,2008,RUS,Russia,Athletics,Athletics Men's High Jump,Bronze,M,103820,27.0,198.0,83.0,1,0,1,1.0
13954,2008,RUS,Russia,Athletics,Athletics Men's High Jump,Gold,M,110475,23.0,198.0,83.0,1,0,1,1.0
13955,2008,RUS,Russia,Athletics,Athletics Men's Pole Vault,Silver,M,72208,23.0,190.0,79.0,1,1,0,1.0
13956,2008,RUS,Russia,Athletics,Athletics Women's 20 kilometres Walk,Gold,F,57247,23.0,160.0,43.0,1,0,1,1.0
13957,2008,RUS,Russia,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze,F,127202,30.0,166.0,56.0,1,0,1,1.0
13958,2008,RUS,Russia,Athletics,"Athletics Women's 3,000 metres Steeplechase",Gold,F,104992,30.0,178.0,54.0,1,0,1,1.0
13959,2008,RUS,Russia,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,F,194885,91.0,688.0,242.0,4,4,0,1.0
13960,2008,RUS,Russia,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,F,413139,151.0,1041.0,366.0,6,6,0,1.0
13961,2008,RUS,Russia,Athletics,Athletics Women's Heptathlon,Bronze,F,20486,20.0,189.0,63.0,1,0,1,1.0
13962,2008,RUS,Russia,Athletics,Athletics Women's High Jump,Bronze,F,20671,26.0,180.0,57.0,1,0,1,1.0
13963,2008,RUS,Russia,Athletics,Athletics Women's Javelin Throw,Silver,F,67,22.0,179.0,80.0,1,0,1,1.0
13964,2008,RUS,Russia,Athletics,Athletics Women's Long Jump,Silver,F,67625,32.0,170.0,61.0,1,0,1,1.0
13965,2008,RUS,Russia,Athletics,Athletics Women's Pole Vault,Bronze,F,34652,28.0,164.0,52.0,1,0,1,1.0
13966,2008,RUS,Russia,Athletics,Athletics Women's Pole Vault,Gold,F,52554,26.0,174.0,64.0,1,0,1,1.0
13967,2008,RUS,Russia,Athletics,Athletics Women's Triple Jump,Silver,F,67625,32.0,170.0,61.0,1,0,1,1.0
13968,2008,RUS,Russia,Basketball,Basketball Women's Basketball,Bronze,F,954873,319.0,2252.0,885.0,12,12,0,1.0
13969,2008,RUS,Russia,Boxing,Boxing Men's Flyweight,Bronze,M,7126,28.0,161.0,51.0,1,0,1,1.0
13970,2008,RUS,Russia,Boxing,Boxing Men's Heavyweight,Gold,M,19580,25.0,183.0,91.0,1,0,1,1.0
13971,2008,RUS,Russia,Boxing,Boxing Men's Lightweight,Gold,M,120505,24.0,167.0,60.0,1,0,1,1.0
13972,2008,RUS,Russia,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver,M,186365,64.0,366.0,167.0,2,2,0,1.0
13973,2008,RUS,Russia,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze,M,132103,45.0,359.0,156.0,2,2,0,1.0
13974,2008,RUS,Russia,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold,M,89254,29.0,184.0,93.0,1,0,1,1.0
13975,2008,RUS,Russia,Cycling,Cycling Men's Madison,Bronze,M,126888,52.0,357.0,148.0,2,2,0,1.0
13976,2008,RUS,Russia,Cycling,"Cycling Men's Road Race, Individual",Bronze,M,62253,27.0,174.0,64.0,1,0,1,1.0
13977,2008,RUS,Russia,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze,F,56826,30.0,155.0,45.0,1,0,1,1.0
13978,2008,RUS,Russia,Diving,Diving Men's Platform,Bronze,M,38174,25.0,175.0,68.0,1,0,1,1.0
13979,2008,RUS,Russia,Diving,Diving Men's Synchronized Platform,Bronze,M,67175,49.0,342.0,125.0,2,2,0,1.0
13980,2008,RUS,Russia,Diving,Diving Men's Synchronized Springboard,Silver,M,171115,52.0,342.0,125.0,2,2,0,1.0
13981,2008,RUS,Russia,Diving,Diving Women's Springboard,Silver,F,90671,30.0,155.0,47.0,1,0,1,1.0
13982,2008,RUS,Russia,Diving,Diving Women's Synchronized Springboard,Silver,F,187343,52.0,317.0,97.0,2,2,0,1.0
13983,2008,RUS,Russia,Fencing,"Fencing Women's Foil, Team",Gold,F,276005,105.0,701.0,256.0,4,4,0,1.0
13984,2008,RUS,Russia,Gymnastics,Gymnastics Men's Floor Exercise,Bronze,M,41201,23.0,165.0,63.0,1,0,1,1.0
